firstseen	lastseen	srcip	dstip	proto	sport	dport	pkts	bytes
2013-04-10 13:02:49	2013-04-10 13:02:49	10.13.77.49	172.10.0.2	6	61892	3389	1	58
2013-04-10 13:02:51	2013-04-10 13:02:51	10.13.77.49	172.10.0.2	6	61893	3389	1	58
2013-04-10 13:02:52	2013-04-10 13:02:52	10.13.77.49	172.10.0.2	6	61894	3389	1	58
2013-04-10 13:02:54	2013-04-10 13:02:54	10.13.77.49	172.10.0.2	6	61895	3389	1	58
2013-04-10 13:02:55	2013-04-10 13:02:55	10.13.77.49	172.10.0.2	6	61896	3389	1	58
2013-04-10 13:02:57	2013-04-10 13:02:57	10.13.77.49	172.10.0.2	6	61897	3389	2	112
2013-04-10 13:02:58	2013-04-10 13:02:58	10.13.77.49	172.10.0.2	6	61898	3389	1	58
2013-04-10 13:03:00	2013-04-10 13:03:00	10.13.77.49	172.10.0.2	6	61899	3389	1	58
2013-04-10 13:03:01	2013-04-10 13:03:01	10.13.77.49	172.10.0.2	6	61900	3389	1	58
2013-04-10 13:03:03	2013-04-10 13:03:03	10.13.77.49	172.10.0.2	6	61901	3389	1	58
2013-04-10 13:03:04	2013-04-10 13:03:04	10.13.77.49	172.10.0.2	6	61902	3389	1	58
2013-04-10 13:03:06	2013-04-10 13:03:06	10.13.77.49	172.10.0.2	6	61903	3389	1	58
2013-04-10 13:03:07	2013-04-10 13:03:07	10.13.77.49	172.10.0.2	6	61904	3389	1	58
2013-04-10 13:03:09	2013-04-10 13:03:09	10.13.77.49	172.10.0.2	6	61905	3389	1	58
2013-04-10 13:03:10	2013-04-10 13:03:10	10.13.77.49	172.10.0.2	6	61906	3389	1	58
2013-04-10 13:03:12	2013-04-10 13:03:12	10.13.77.49	172.10.0.2	6	61907	3389	1	58
2013-04-10 13:03:13	2013-04-10 13:03:13	10.13.77.49	172.10.0.2	6	61908	3389	1	58
2013-04-10 13:03:15	2013-04-10 13:03:15	10.13.77.49	172.10.0.2	6	61909	3389	1	58
2013-04-10 13:03:16	2013-04-10 13:03:16	10.13.77.49	172.10.0.2	6	61910	3389	1	58
2013-04-10 13:03:18	2013-04-10 13:03:18	10.13.77.49	172.10.0.2	6	61911	3389	1	58
2013-04-10 13:03:19	2013-04-10 13:03:19	10.13.77.49	172.10.0.2	6	61912	3389	1	58
2013-04-10 13:03:21	2013-04-10 13:03:21	10.13.77.49	172.10.0.2	6	61913	3389	1	58
2013-04-10 13:03:22	2013-04-10 13:03:22	10.13.77.49	172.10.0.2	6	61914	3389	1	58
2013-04-10 13:03:24	2013-04-10 13:03:24	10.13.77.49	172.10.0.2	6	61915	3389	1	58
2013-04-10 13:03:25	2013-04-10 13:03:25	10.13.77.49	172.10.0.2	6	61916	3389	1	58
2013-04-10 13:03:27	2013-04-10 13:03:27	10.13.77.49	172.10.0.2	6	61917	3389	1	58
2013-04-10 13:03:28	2013-04-10 13:03:28	10.13.77.49	172.10.0.2	6	61918	3389	2	112
2013-04-10 13:03:30	2013-04-10 13:03:30	10.13.77.49	172.10.0.2	6	61919	3389	1	58
2013-04-10 13:03:31	2013-04-10 13:03:31	10.13.77.49	172.10.0.2	6	61920	3389	1	58
2013-04-10 13:03:32	2013-04-10 13:03:32	10.13.77.49	172.10.0.2	6	61921	3389	1	58
2013-04-10 13:03:34	2013-04-10 13:03:34	10.13.77.49	172.10.0.2	6	61922	3389	1	58
2013-04-10 13:03:35	2013-04-10 13:03:35	10.13.77.49	172.10.0.2	6	61923	3389	1	58
2013-04-10 13:03:37	2013-04-10 13:03:37	10.13.77.49	172.10.0.2	6	61924	3389	1	58
2013-04-10 13:03:38	2013-04-10 13:03:38	10.13.77.49	172.10.0.2	6	61925	3389	1	58
2013-04-10 13:03:40	2013-04-10 13:03:40	10.13.77.49	172.10.0.2	6	61926	3389	1	58
2013-04-10 13:03:41	2013-04-10 13:03:41	10.13.77.49	172.10.0.2	6	61927	3389	1	58
2013-04-10 13:03:43	2013-04-10 13:03:43	10.13.77.49	172.10.0.2	6	61928	3389	1	58
2013-04-10 13:03:44	2013-04-10 13:03:44	10.13.77.49	172.10.0.2	6	61929	3389	1	58
2013-04-10 13:03:46	2013-04-10 13:03:46	10.13.77.49	172.10.0.2	6	61930	3389	1	58
2013-04-10 13:03:47	2013-04-10 13:03:47	10.13.77.49	172.10.0.2	6	61931	3389	1	58
2013-04-10 13:03:49	2013-04-10 13:03:49	10.13.77.49	172.10.0.2	6	61932	3389	1	58
2013-04-10 13:03:50	2013-04-10 13:03:50	10.13.77.49	172.10.0.2	6	61933	3389	1	58
2013-04-10 13:03:52	2013-04-10 13:03:52	10.13.77.49	172.10.0.2	6	61934	3389	1	58
2013-04-10 13:03:53	2013-04-10 13:03:53	10.13.77.49	172.10.0.2	6	61935	3389	1	58
2013-04-10 13:03:55	2013-04-10 13:03:55	10.13.77.49	172.10.0.2	6	61936	3389	1	58
2013-04-10 13:03:56	2013-04-10 13:03:56	10.13.77.49	172.10.0.2	6	61937	3389	1	58
2013-04-10 13:03:58	2013-04-10 13:03:58	10.13.77.49	172.10.0.2	6	61938	3389	1	58
2013-04-10 13:03:59	2013-04-10 13:03:59	10.13.77.49	172.10.0.2	6	61939	3389	2	112
2013-04-10 13:04:01	2013-04-10 13:04:01	10.13.77.49	172.10.0.2	6	61940	3389	1	58
2013-04-10 13:04:02	2013-04-10 13:04:02	10.13.77.49	172.10.0.2	6	61941	3389	1	58
2013-04-10 13:04:04	2013-04-10 13:04:04	10.13.77.49	172.10.0.2	6	61942	3389	1	58
2013-04-10 13:04:05	2013-04-10 13:04:05	10.13.77.49	172.10.0.2	6	61943	3389	1	58
2013-04-10 13:04:07	2013-04-10 13:04:07	10.13.77.49	172.10.0.2	6	61944	3389	1	58
2013-04-10 13:04:08	2013-04-10 13:04:08	10.13.77.49	172.10.0.2	6	61945	3389	1	58
2013-04-10 13:04:10	2013-04-10 13:04:10	10.13.77.49	172.10.0.2	6	61946	3389	1	58
2013-04-10 13:04:11	2013-04-10 13:04:11	10.13.77.49	172.10.0.2	6	61947	3389	1	58
2013-04-10 13:04:13	2013-04-10 13:04:13	10.13.77.49	172.10.0.2	6	61948	3389	1	58
2013-04-10 13:04:14	2013-04-10 13:04:14	10.13.77.49	172.10.0.2	6	61949	3389	1	58
2013-04-10 13:04:16	2013-04-10 13:04:16	10.13.77.49	172.10.0.2	6	61950	3389	1	58
2013-04-10 13:04:17	2013-04-10 13:04:17	10.13.77.49	172.10.0.2	6	61951	3389	1	58
2013-04-10 13:04:19	2013-04-10 13:04:19	10.13.77.49	172.10.0.2	6	61952	3389	1	58
2013-04-10 13:04:20	2013-04-10 13:04:20	10.13.77.49	172.10.0.2	6	61953	3389	1	58
2013-04-10 13:04:22	2013-04-10 13:04:22	10.13.77.49	172.10.0.2	6	61954	3389	1	58
2013-04-10 13:04:23	2013-04-10 13:04:23	10.13.77.49	172.10.0.2	6	61955	3389	1	58
2013-04-10 13:04:25	2013-04-10 13:04:25	10.13.77.49	172.10.0.2	6	61956	3389	1	58
2013-04-10 13:04:26	2013-04-10 13:04:26	10.13.77.49	172.10.0.2	6	61957	3389	1	58
2013-04-10 13:04:28	2013-04-10 13:04:28	10.13.77.49	172.10.0.2	6	61958	3389	1	58
2013-04-10 13:04:29	2013-04-10 13:04:29	10.13.77.49	172.10.0.2	6	61959	3389	1	58
2013-04-10 13:04:31	2013-04-10 13:04:31	10.13.77.49	172.10.0.2	6	61960	3389	2	112
2013-04-10 13:04:32	2013-04-10 13:04:32	10.13.77.49	172.10.0.2	6	61706	3389	1	58
2013-04-10 13:04:33	2013-04-10 13:04:33	10.13.77.49	172.10.0.2	6	61707	3389	1	58
2013-04-10 13:04:35	2013-04-10 13:04:35	10.13.77.49	172.10.0.2	6	61708	3389	1	58
2013-04-10 13:04:36	2013-04-10 13:04:36	10.13.77.49	172.10.0.2	6	61709	3389	1	58
2013-04-10 13:04:38	2013-04-10 13:04:38	10.13.77.49	172.10.0.2	6	61710	3389	1	58
2013-04-10 13:04:39	2013-04-10 13:04:39	10.13.77.49	172.10.0.2	6	61711	3389	1	58
2013-04-10 13:04:41	2013-04-10 13:04:41	10.13.77.49	172.10.0.2	6	61712	3389	1	58
2013-04-10 13:04:42	2013-04-10 13:04:42	10.13.77.49	172.10.0.2	6	61713	3389	1	58
2013-04-10 13:04:44	2013-04-10 13:04:44	10.13.77.49	172.10.0.2	6	61714	3389	1	58
2013-04-10 13:04:45	2013-04-10 13:04:45	10.13.77.49	172.10.0.2	6	61715	3389	1	58
2013-04-10 13:04:47	2013-04-10 13:04:47	10.13.77.49	172.10.0.2	6	61716	3389	1	58
2013-04-10 13:04:48	2013-04-10 13:04:48	10.13.77.49	172.10.0.2	6	61717	3389	1	58
2013-04-10 13:04:50	2013-04-10 13:04:50	10.13.77.49	172.10.0.2	6	61718	3389	1	58
2013-04-10 13:04:51	2013-04-10 13:04:51	10.13.77.49	172.10.0.2	6	61719	3389	1	58
2013-04-10 13:04:53	2013-04-10 13:04:53	10.13.77.49	172.10.0.2	6	61720	3389	1	58
2013-04-10 13:04:54	2013-04-10 13:04:54	10.13.77.49	172.10.0.2	6	61721	3389	1	58
2013-04-10 13:04:56	2013-04-10 13:04:56	10.13.77.49	172.10.0.2	6	61722	3389	1	58
2013-04-10 13:04:57	2013-04-10 13:04:57	10.13.77.49	172.10.0.2	6	61723	3389	1	58
2013-04-10 13:04:59	2013-04-10 13:04:59	10.13.77.49	172.10.0.2	6	61724	3389	1	58
2013-04-10 13:05:00	2013-04-10 13:05:00	10.13.77.49	172.10.0.2	6	61725	3389	1	58
2013-04-10 13:05:02	2013-04-10 13:05:02	10.13.77.49	172.10.0.2	6	61726	3389	2	112
2013-04-10 13:05:03	2013-04-10 13:05:03	10.13.77.49	172.10.0.2	6	61727	3389	1	58
2013-04-10 13:05:05	2013-04-10 13:05:05	10.13.77.49	172.10.0.2	6	61728	3389	1	58
2013-04-10 13:05:06	2013-04-10 13:05:06	10.13.77.49	172.10.0.2	6	61729	3389	1	58
2013-04-10 13:05:08	2013-04-10 13:05:08	10.13.77.49	172.10.0.2	6	61730	3389	1	58
2013-04-10 13:05:09	2013-04-10 13:05:09	10.13.77.49	172.10.0.2	6	61731	3389	1	58
2013-04-10 13:05:11	2013-04-10 13:05:11	10.13.77.49	172.10.0.2	6	61732	3389	1	58
2013-04-10 13:05:12	2013-04-10 13:05:12	10.13.77.49	172.10.0.2	6	61733	3389	1	58
2013-04-10 13:05:14	2013-04-10 13:05:14	10.13.77.49	172.10.0.2	6	61734	3389	1	58
2013-04-10 13:05:15	2013-04-10 13:05:15	10.13.77.49	172.10.0.2	6	61735	3389	1	58
2013-04-10 13:05:17	2013-04-10 13:05:17	10.13.77.49	172.10.0.2	6	61736	3389	1	58
2013-04-10 13:05:18	2013-04-10 13:05:18	10.13.77.49	172.10.0.2	6	61737	3389	1	58
2013-04-10 13:05:20	2013-04-10 13:05:20	10.13.77.49	172.10.0.2	6	61738	3389	1	58
2013-04-10 13:05:21	2013-04-10 13:05:21	10.13.77.49	172.10.0.2	6	61739	3389	1	58
2013-04-10 13:05:23	2013-04-10 13:05:23	10.13.77.49	172.10.0.2	6	61740	3389	1	58
2013-04-10 13:05:24	2013-04-10 13:05:24	10.13.77.49	172.10.0.2	6	61741	3389	1	58
2013-04-10 13:05:26	2013-04-10 13:05:26	10.13.77.49	172.10.0.2	6	61742	3389	1	58
2013-04-10 13:05:27	2013-04-10 13:05:27	10.13.77.49	172.10.0.2	6	61743	3389	1	58
2013-04-10 13:05:29	2013-04-10 13:05:29	10.13.77.49	172.10.0.2	6	61744	3389	1	58
2013-04-10 13:05:30	2013-04-10 13:05:30	10.13.77.49	172.10.0.2	6	61745	3389	1	58
2013-04-10 13:05:32	2013-04-10 13:05:32	10.13.77.49	172.10.0.2	6	61746	3389	1	58
2013-04-10 13:05:33	2013-04-10 13:05:33	10.13.77.49	172.10.0.2	6	61747	3389	2	112
2013-04-10 13:05:35	2013-04-10 13:05:35	10.13.77.49	172.10.0.2	6	61748	3389	1	58
2013-04-10 13:05:36	2013-04-10 13:05:36	10.13.77.49	172.10.0.2	6	61749	3389	1	58
2013-04-10 13:05:37	2013-04-10 13:05:37	10.13.77.49	172.10.0.2	6	61750	3389	1	58
2013-04-10 13:05:39	2013-04-10 13:05:39	10.13.77.49	172.10.0.2	6	61751	3389	1	58
2013-04-10 13:05:40	2013-04-10 13:05:40	10.13.77.49	172.10.0.2	6	61752	3389	1	58
2013-04-10 13:05:42	2013-04-10 13:05:42	10.13.77.49	172.10.0.2	6	61753	3389	1	58
2013-04-10 13:05:43	2013-04-10 13:05:43	10.13.77.49	172.10.0.2	6	61754	3389	1	58
2013-04-10 13:05:45	2013-04-10 13:05:45	10.13.77.49	172.10.0.2	6	61755	3389	1	58
2013-04-10 13:05:46	2013-04-10 13:05:46	10.13.77.49	172.10.0.2	6	61756	3389	1	58
2013-04-10 13:05:48	2013-04-10 13:05:48	10.13.77.49	172.10.0.2	6	61757	3389	1	58
2013-04-10 13:05:49	2013-04-10 13:05:49	10.13.77.49	172.10.0.2	6	61758	3389	1	58
2013-04-10 13:05:51	2013-04-10 13:05:51	10.13.77.49	172.10.0.2	6	61759	3389	1	58
2013-04-10 13:05:52	2013-04-10 13:05:52	10.13.77.49	172.10.0.2	6	61760	3389	1	58
2013-04-10 13:05:54	2013-04-10 13:05:54	10.13.77.49	172.10.0.2	6	61761	3389	1	58
2013-04-10 13:05:55	2013-04-10 13:05:55	10.13.77.49	172.10.0.2	6	61762	3389	1	58
2013-04-10 13:05:57	2013-04-10 13:05:57	10.13.77.49	172.10.0.2	6	61763	3389	1	58
2013-04-10 13:05:58	2013-04-10 13:05:58	10.13.77.49	172.10.0.2	6	61764	3389	1	58
2013-04-10 13:06:00	2013-04-10 13:06:00	10.13.77.49	172.10.0.2	6	61765	3389	1	58
2013-04-10 13:06:01	2013-04-10 13:06:01	10.13.77.49	172.10.0.2	6	61766	3389	1	58
2013-04-10 13:06:03	2013-04-10 13:06:03	10.13.77.49	172.10.0.2	6	61767	3389	1	58
2013-04-10 13:06:04	2013-04-10 13:06:04	10.13.77.49	172.10.0.2	6	61768	3389	2	112
2013-04-10 13:06:06	2013-04-10 13:06:06	10.13.77.49	172.10.0.2	6	61769	3389	1	58
2013-04-10 13:06:07	2013-04-10 13:06:07	10.13.77.49	172.10.0.2	6	61770	3389	1	58
2013-04-10 13:06:09	2013-04-10 13:06:09	10.13.77.49	172.10.0.2	6	61771	3389	1	58
2013-04-10 13:06:10	2013-04-10 13:06:10	10.13.77.49	172.10.0.2	6	61772	3389	1	58
2013-04-10 13:06:12	2013-04-10 13:06:12	10.13.77.49	172.10.0.2	6	61773	3389	1	58
2013-04-10 13:06:13	2013-04-10 13:06:13	10.13.77.49	172.10.0.2	6	61774	3389	1	58
2013-04-10 13:06:15	2013-04-10 13:06:15	10.13.77.49	172.10.0.2	6	61775	3389	1	58
2013-04-10 13:06:16	2013-04-10 13:06:16	10.13.77.49	172.10.0.2	6	61776	3389	1	58
2013-04-10 13:06:18	2013-04-10 13:06:18	10.13.77.49	172.10.0.2	6	61777	3389	1	58
2013-04-10 13:06:19	2013-04-10 13:06:19	10.13.77.49	172.10.0.2	6	61778	3389	1	58
2013-04-10 13:06:21	2013-04-10 13:06:21	10.13.77.49	172.10.0.2	6	61779	3389	1	58
2013-04-10 13:06:22	2013-04-10 13:06:22	10.13.77.49	172.10.0.2	6	61780	3389	1	58
2013-04-10 13:06:24	2013-04-10 13:06:24	10.13.77.49	172.10.0.2	6	61781	3389	1	58
2013-04-10 13:06:25	2013-04-10 13:06:25	10.13.77.49	172.10.0.2	6	61782	3389	1	58
2013-04-10 13:06:27	2013-04-10 13:06:27	10.13.77.49	172.10.0.2	6	61783	3389	1	58
2013-04-10 13:06:28	2013-04-10 13:06:28	10.13.77.49	172.10.0.2	6	61784	3389	1	58
2013-04-10 13:06:30	2013-04-10 13:06:30	10.13.77.49	172.10.0.2	6	61785	3389	1	58
2013-04-10 13:06:31	2013-04-10 13:06:31	10.13.77.49	172.10.0.2	6	61786	3389	1	58
2013-04-10 13:06:33	2013-04-10 13:06:33	10.13.77.49	172.10.0.2	6	61787	3389	1	58
2013-04-10 13:06:34	2013-04-10 13:06:34	10.13.77.49	172.10.0.2	6	61788	3389	1	58
2013-04-10 13:06:36	2013-04-10 13:06:36	10.13.77.49	172.10.0.2	6	61789	3389	2	112
2013-04-10 13:06:37	2013-04-10 13:06:37	10.13.77.49	172.10.0.2	6	61790	3389	1	58
2013-04-10 13:06:38	2013-04-10 13:06:38	10.13.77.49	172.10.0.2	6	61791	3389	1	58
2013-04-10 13:06:40	2013-04-10 13:06:40	10.13.77.49	172.10.0.2	6	61792	3389	1	58
2013-04-10 13:06:41	2013-04-10 13:06:41	10.13.77.49	172.10.0.2	6	61793	3389	1	58
2013-04-10 13:06:43	2013-04-10 13:06:43	10.13.77.49	172.10.0.2	6	61794	3389	1	58
2013-04-10 13:06:44	2013-04-10 13:06:44	10.13.77.49	172.10.0.2	6	61795	3389	1	58
2013-04-10 13:06:46	2013-04-10 13:06:46	10.13.77.49	172.10.0.2	6	61796	3389	1	58
2013-04-10 13:06:47	2013-04-10 13:06:47	10.13.77.49	172.10.0.2	6	61797	3389	1	58
2013-04-10 13:06:49	2013-04-10 13:06:49	10.13.77.49	172.10.0.2	6	61798	3389	1	58
2013-04-10 13:06:50	2013-04-10 13:06:50	10.13.77.49	172.10.0.2	6	61799	3389	1	58
2013-04-10 13:06:52	2013-04-10 13:06:52	10.13.77.49	172.10.0.2	6	61800	3389	1	58
2013-04-10 13:06:53	2013-04-10 13:06:53	10.13.77.49	172.10.0.2	6	61801	3389	1	58
2013-04-10 13:06:55	2013-04-10 13:06:55	10.13.77.49	172.10.0.2	6	61802	3389	1	58
2013-04-10 13:06:56	2013-04-10 13:06:56	10.13.77.49	172.10.0.2	6	61803	3389	1	58
2013-04-10 13:06:58	2013-04-10 13:06:58	10.13.77.49	172.10.0.2	6	61804	3389	1	58
2013-04-10 13:06:59	2013-04-10 13:06:59	10.13.77.49	172.10.0.2	6	61805	3389	1	58
2013-04-10 13:07:01	2013-04-10 13:07:01	10.13.77.49	172.10.0.2	6	61806	3389	1	58
2013-04-10 13:07:02	2013-04-10 13:07:02	10.13.77.49	172.10.0.2	6	61807	3389	1	58
2013-04-10 13:07:04	2013-04-10 13:07:04	10.13.77.49	172.10.0.2	6	61808	3389	1	58
2013-04-10 13:07:05	2013-04-10 13:07:05	10.13.77.49	172.10.0.2	6	61809	3389	1	58
2013-04-10 13:07:07	2013-04-10 13:07:07	10.13.77.49	172.10.0.2	6	61810	3389	2	112
2013-04-10 13:07:08	2013-04-10 13:07:08	10.13.77.49	172.10.0.2	6	61811	3389	1	58
2013-04-10 13:07:10	2013-04-10 13:07:10	10.13.77.49	172.10.0.2	6	61812	3389	1	58
2013-04-10 13:07:11	2013-04-10 13:07:11	10.13.77.49	172.10.0.2	6	61813	3389	1	58
2013-04-10 13:07:13	2013-04-10 13:07:13	10.13.77.49	172.10.0.2	6	61814	3389	1	58
2013-04-10 13:07:14	2013-04-10 13:07:14	10.13.77.49	172.10.0.2	6	61815	3389	1	58
2013-04-10 13:07:16	2013-04-10 13:07:16	10.13.77.49	172.10.0.2	6	61816	3389	1	58
2013-04-10 13:07:17	2013-04-10 13:07:17	10.13.77.49	172.10.0.2	6	61817	3389	1	58
2013-04-10 13:07:19	2013-04-10 13:07:19	10.13.77.49	172.10.0.2	6	61818	3389	1	58
2013-04-10 13:07:20	2013-04-10 13:07:20	10.13.77.49	172.10.0.2	6	61819	3389	1	58
2013-04-10 13:07:22	2013-04-10 13:07:22	10.13.77.49	172.10.0.2	6	61820	3389	1	58
2013-04-10 13:07:23	2013-04-10 13:07:23	10.13.77.49	172.10.0.2	6	61821	3389	1	58
2013-04-10 13:07:25	2013-04-10 13:07:25	10.13.77.49	172.10.0.2	6	61822	3389	1	58
2013-04-10 13:07:26	2013-04-10 13:07:26	10.13.77.49	172.10.0.2	6	61823	3389	1	58
2013-04-10 13:07:28	2013-04-10 13:07:28	10.13.77.49	172.10.0.2	6	61824	3389	1	58
2013-04-10 13:07:29	2013-04-10 13:07:29	10.13.77.49	172.10.0.2	6	61825	3389	1	58
2013-04-10 13:07:31	2013-04-10 13:07:31	10.13.77.49	172.10.0.2	6	61826	3389	1	58
2013-04-10 13:07:32	2013-04-10 13:07:32	10.13.77.49	172.10.0.2	6	61827	3389	1	58
2013-04-10 13:07:34	2013-04-10 13:07:34	10.13.77.49	172.10.0.2	6	61828	3389	1	58
2013-04-10 13:07:35	2013-04-10 13:07:35	10.13.77.49	172.10.0.2	6	61829	3389	1	58
2013-04-10 13:07:37	2013-04-10 13:07:37	10.13.77.49	172.10.0.2	6	61830	3389	1	58
2013-04-10 13:07:38	2013-04-10 13:07:38	10.13.77.49	172.10.0.2	6	61831	3389	2	112
2013-04-10 13:07:40	2013-04-10 13:07:40	10.13.77.49	172.10.0.2	6	61832	3389	1	58
2013-04-10 13:07:41	2013-04-10 13:07:41	10.13.77.49	172.10.0.2	6	61833	3389	1	58
2013-04-10 13:07:42	2013-04-10 13:07:42	10.13.77.49	172.10.0.2	6	61834	3389	1	58
2013-04-10 13:07:44	2013-04-10 13:07:44	10.13.77.49	172.10.0.2	6	61835	3389	1	58
2013-04-10 13:07:45	2013-04-10 13:07:45	10.13.77.49	172.10.0.2	6	61836	3389	1	58
2013-04-10 13:07:47	2013-04-10 13:07:47	10.13.77.49	172.10.0.2	6	61837	3389	1	58
2013-04-10 13:07:48	2013-04-10 13:07:48	10.13.77.49	172.10.0.2	6	61838	3389	1	58
2013-04-10 13:07:50	2013-04-10 13:07:50	10.13.77.49	172.10.0.2	6	61839	3389	1	58
2013-04-10 13:07:51	2013-04-10 13:07:51	10.13.77.49	172.10.0.2	6	61840	3389	1	58
2013-04-10 13:07:53	2013-04-10 13:07:53	10.13.77.49	172.10.0.2	6	61841	3389	1	58
2013-04-10 13:07:54	2013-04-10 13:07:54	10.13.77.49	172.10.0.2	6	61842	3389	1	58
2013-04-10 13:07:56	2013-04-10 13:07:56	10.13.77.49	172.10.0.2	6	61843	3389	1	58
2013-04-10 13:07:57	2013-04-10 13:07:57	10.13.77.49	172.10.0.2	6	61844	3389	1	58
2013-04-10 13:07:59	2013-04-10 13:07:59	10.13.77.49	172.10.0.2	6	61845	3389	1	58
2013-04-10 13:08:00	2013-04-10 13:08:00	10.13.77.49	172.10.0.2	6	61846	3389	1	58
2013-04-10 13:08:02	2013-04-10 13:08:02	10.13.77.49	172.10.0.2	6	61847	3389	1	58
2013-04-10 13:08:03	2013-04-10 13:08:03	10.13.77.49	172.10.0.2	6	61848	3389	1	58
2013-04-10 13:08:05	2013-04-10 13:08:05	10.13.77.49	172.10.0.2	6	61849	3389	1	58
2013-04-10 13:08:06	2013-04-10 13:08:06	10.13.77.49	172.10.0.2	6	61850	3389	1	58
2013-04-10 13:08:08	2013-04-10 13:08:08	10.13.77.49	172.10.0.2	6	61851	3389	1	58
2013-04-10 13:08:09	2013-04-10 13:08:09	10.13.77.49	172.10.0.2	6	61852	3389	2	112
2013-04-10 13:08:11	2013-04-10 13:08:11	10.13.77.49	172.10.0.2	6	61853	3389	1	58
2013-04-10 13:08:12	2013-04-10 13:08:12	10.13.77.49	172.10.0.2	6	61854	3389	1	58
2013-04-10 13:08:14	2013-04-10 13:08:14	10.13.77.49	172.10.0.2	6	61855	3389	1	58
2013-04-10 13:08:15	2013-04-10 13:08:15	10.13.77.49	172.10.0.2	6	61856	3389	1	58
2013-04-10 13:08:17	2013-04-10 13:08:17	10.13.77.49	172.10.0.2	6	61857	3389	1	58
2013-04-10 13:08:18	2013-04-10 13:08:18	10.13.77.49	172.10.0.2	6	61858	3389	1	58
2013-04-10 13:08:20	2013-04-10 13:08:20	10.13.77.49	172.10.0.2	6	61859	3389	1	58
2013-04-10 13:08:21	2013-04-10 13:08:21	10.13.77.49	172.10.0.2	6	61860	3389	1	58
2013-04-10 13:08:23	2013-04-10 13:08:23	10.13.77.49	172.10.0.2	6	61861	3389	1	58
2013-04-10 13:08:24	2013-04-10 13:08:24	10.13.77.49	172.10.0.2	6	61862	3389	1	58
2013-04-10 13:08:26	2013-04-10 13:08:26	10.13.77.49	172.10.0.2	6	61863	3389	1	58
2013-04-10 13:08:27	2013-04-10 13:08:27	10.13.77.49	172.10.0.2	6	61864	3389	1	58
2013-04-10 13:08:29	2013-04-10 13:08:29	10.13.77.49	172.10.0.2	6	61865	3389	1	58
2013-04-10 13:08:30	2013-04-10 13:08:30	10.13.77.49	172.10.0.2	6	61866	3389	1	58
2013-04-10 13:08:32	2013-04-10 13:08:32	10.13.77.49	172.10.0.2	6	61867	3389	1	58
2013-04-10 13:08:33	2013-04-10 13:08:33	10.13.77.49	172.10.0.2	6	61868	3389	1	58
2013-04-10 13:08:35	2013-04-10 13:08:35	10.13.77.49	172.10.0.2	6	61869	3389	1	58
2013-04-10 13:08:36	2013-04-10 13:08:36	10.13.77.49	172.10.0.2	6	61870	3389	1	58
2013-04-10 13:08:38	2013-04-10 13:08:38	10.13.77.49	172.10.0.2	6	61871	3389	1	58
2013-04-10 13:08:39	2013-04-10 13:08:39	10.13.77.49	172.10.0.2	6	61872	3389	1	58
2013-04-10 13:08:41	2013-04-10 13:08:41	10.13.77.49	172.10.0.2	6	61873	3389	2	112
2013-04-10 13:08:42	2013-04-10 13:08:42	10.13.77.49	172.10.0.2	6	61874	3389	1	58
2013-04-10 13:08:43	2013-04-10 13:08:43	10.13.77.49	172.10.0.2	6	61875	3389	1	58
2013-04-10 13:08:45	2013-04-10 13:08:45	10.13.77.49	172.10.0.2	6	61876	3389	1	58
2013-04-10 13:08:46	2013-04-10 13:08:46	10.13.77.49	172.10.0.2	6	61877	3389	1	58
2013-04-10 13:08:48	2013-04-10 13:08:48	10.13.77.49	172.10.0.2	6	61878	3389	1	58
2013-04-10 13:08:49	2013-04-10 13:08:49	10.13.77.49	172.10.0.2	6	61879	3389	1	58
2013-04-10 13:08:51	2013-04-10 13:08:51	10.13.77.49	172.10.0.2	6	61880	3389	1	58
2013-04-10 13:08:52	2013-04-10 13:08:52	10.13.77.49	172.10.0.2	6	61881	3389	1	58
2013-04-10 13:08:54	2013-04-10 13:08:54	10.13.77.49	172.10.0.2	6	61882	3389	1	58
2013-04-10 13:08:55	2013-04-10 13:08:55	10.13.77.49	172.10.0.2	6	61883	3389	1	58
2013-04-10 13:08:57	2013-04-10 13:08:57	10.13.77.49	172.10.0.2	6	61884	3389	1	58
2013-04-10 13:08:58	2013-04-10 13:08:58	10.13.77.49	172.10.0.2	6	61885	3389	1	58
2013-04-10 13:09:00	2013-04-10 13:09:00	10.13.77.49	172.10.0.2	6	61886	3389	1	58
2013-04-10 13:09:01	2013-04-10 13:09:01	10.13.77.49	172.10.0.2	6	61887	3389	1	58
2013-04-10 13:09:03	2013-04-10 13:09:03	10.13.77.49	172.10.0.2	6	61888	3389	1	58
2013-04-10 13:09:04	2013-04-10 13:09:04	10.13.77.49	172.10.0.2	6	61889	3389	1	58
2013-04-10 13:09:06	2013-04-10 13:09:06	10.13.77.49	172.10.0.2	6	61890	3389	1	58
2013-04-10 13:09:07	2013-04-10 13:09:07	10.13.77.49	172.10.0.2	6	61891	3389	1	58
2013-04-10 13:09:09	2013-04-10 13:09:09	10.13.77.49	172.10.0.2	6	61892	3389	1	58
2013-04-10 13:09:10	2013-04-10 13:09:10	10.13.77.49	172.10.0.2	6	61893	3389	1	58
2013-04-10 13:09:12	2013-04-10 13:09:12	10.13.77.49	172.10.0.2	6	61894	3389	2	112
