firstseen	lastseen	srcip	dstip	sport	dport	conns	maxpkts	avgpkts	maxbytes	avgbytes
2013-04-04 07:55:52	2013-04-04 07:55:52	172.10.1.134	10.199.250.2	4352	18673	1	35	35.0	2018	2018.0
2013-04-02 13:27:36	2013-04-02 13:27:36	172.10.1.134	10.199.250.2	4363	10151	1	40	40.0	2168	2168.0
2013-04-07 08:50:38	2013-04-07 08:50:38	172.10.1.134	10.199.250.2	4436	35248	1	35	35.0	1898	1898.0
2013-04-04 10:54:54	2013-04-04 10:54:54	172.10.1.134	10.199.250.2	4595	23200	1	14	14.0	764	764.0
2013-04-07 08:55:11	2013-04-07 08:55:11	172.10.1.134	10.199.250.2	4691	35362	1	53	53.0	2870	2870.0
2013-04-04 08:19:43	2013-04-04 08:19:43	172.10.1.134	10.199.250.2	4819	19262	1	30	30.0	1652	1652.0
2013-04-01 16:05:50	2013-04-01 16:05:50	172.10.1.134	10.199.250.2	4830	12729	1	50	50.0	2708	2708.0
2013-04-01 14:21:36	2013-04-01 14:21:36	172.10.1.134	10.199.250.2	4840	10088	1	14	14.0	764	764.0
2013-04-01 13:19:27	2013-04-01 13:19:27	172.10.1.134	10.199.250.2	4970	8506	1	14	14.0	764	764.0
2013-04-02 11:54:20	2013-04-02 11:54:20	172.10.1.135	10.199.250.2	1066	7777	1	54	54.0	2924	2924.0
2013-04-06 09:23:07	2013-04-06 09:23:07	172.10.1.135	10.199.250.2	1072	29533	1	35	35.0	1898	1898.0
2013-04-01 10:14:17	2013-04-01 10:14:17	172.10.1.135	10.199.250.2	1110	3794	1	30	30.0	1628	1628.0
2013-04-03 09:46:32	2013-04-03 09:46:32	172.10.1.135	10.199.250.2	1143	17216	1	14	14.0	764	764.0
2013-04-03 09:09:59	2013-04-03 09:09:59	172.10.1.135	10.199.250.2	1145	16290	1	14	14.0	764	764.0
2013-04-06 10:11:02	2013-04-06 10:11:02	172.10.1.135	10.199.250.2	1294	30742	1	14	14.0	764	764.0
2013-04-02 10:01:21	2013-04-02 10:01:21	172.10.1.135	10.199.250.2	1298	4914	1	14	14.0	764	764.0
2013-04-01 10:10:30	2013-04-01 10:10:30	172.10.1.135	10.199.250.2	1325	3699	1	30	30.0	1628	1628.0
2013-04-01 14:07:33	2013-04-01 14:07:33	172.10.1.135	10.199.250.2	1357	9727	1	30	30.0	1628	1628.0
2013-04-01 09:44:34	2013-04-01 09:44:34	172.10.1.135	10.199.250.2	1443	3047	1	30	30.0	1628	1628.0
2013-04-04 11:16:39	2013-04-04 11:16:39	172.10.1.135	10.199.250.2	1490	23748	1	41	41.0	2222	2222.0
2013-04-07 08:43:36	2013-04-07 08:43:36	172.10.1.135	10.199.250.2	1674	35063	1	42	42.0	2384	2384.0
2013-04-02 12:02:30	2013-04-02 12:02:30	172.10.1.135	10.199.250.2	1716	7985	1	34	34.0	1844	1844.0
2013-04-06 10:59:17	2013-04-06 10:59:17	172.10.1.135	10.199.250.2	1758	31964	1	45	45.0	2654	2654.0
2013-04-02 09:30:05	2013-04-02 09:30:05	172.10.1.135	10.199.250.2	1814	4119	1	40	40.0	2168	2168.0
2013-04-04 08:53:35	2013-04-04 08:53:35	172.10.1.135	10.199.250.2	1823	20121	1	31	31.0	1782	1782.0
2013-04-03 07:15:47	2013-04-03 07:15:47	172.10.1.135	10.199.250.2	1964	13392	1	38	38.0	2060	2060.0
2013-04-06 09:05:16	2013-04-06 09:05:16	172.10.1.135	10.199.250.2	2043	29078	1	14	14.0	764	764.0
2013-04-04 10:30:34	2013-04-04 10:30:34	172.10.1.135	10.199.250.2	2144	22581	1	41	41.0	2506	2506.0
2013-04-02 12:21:24	2013-04-02 12:21:24	172.10.1.135	10.199.250.2	2146	8470	1	29	29.0	1574	1574.0
2013-04-01 16:07:50	2013-04-01 16:07:50	172.10.1.135	10.199.250.2	2159	12783	1	59	59.0	3194	3194.0
2013-04-01 12:40:51	2013-04-01 12:40:51	172.10.1.135	10.199.250.2	2168	7518	1	14	14.0	764	764.0
2013-04-02 12:50:15	2013-04-02 12:50:15	172.10.1.135	10.199.250.2	2171	9198	1	14	14.0	764	764.0
2013-04-06 08:00:20	2013-04-06 08:00:20	172.10.1.135	10.199.250.2	2325	27437	1	52	52.0	2920	2920.0
2013-04-01 13:17:31	2013-04-01 13:17:31	172.10.1.135	10.199.250.2	2415	8456	1	30	30.0	1628	1628.0
2013-04-02 09:45:20	2013-04-02 09:45:20	172.10.1.135	10.199.250.2	2502	4508	1	52	52.0	2816	2816.0
2013-04-01 13:09:14	2013-04-01 13:09:14	172.10.1.135	10.199.250.2	2523	8240	1	14	14.0	764	764.0
2013-04-02 08:27:14	2013-04-02 08:27:14	172.10.1.135	10.199.250.2	2774	2520	1	14	14.0	764	764.0
2013-04-01 14:52:07	2013-04-01 14:52:07	172.10.1.135	10.199.250.2	3069	10871	1	43	43.0	2330	2330.0
2013-04-10 07:29:38	2013-04-10 07:29:38	172.10.1.135	10.199.250.2	3451	47098	1	29	29.0	1574	1574.0
2013-04-01 13:41:08	2013-04-01 13:41:08	172.10.1.135	10.199.250.2	3573	9053	1	50	50.0	2708	2708.0
2013-04-01 15:04:07	2013-04-01 15:04:07	172.10.1.135	10.199.250.2	3580	11167	1	31	31.0	1682	1682.0
2013-04-01 10:49:11	2013-04-01 10:49:11	172.10.1.135	10.199.250.2	4031	4683	1	41	41.0	2222	2222.0
2013-04-06 08:46:00	2013-04-06 08:46:00	172.10.1.135	10.199.250.2	4073	28590	1	40	40.0	2372	2372.0
2013-04-02 08:15:41	2013-04-02 08:15:41	172.10.1.135	10.199.250.2	4122	2231	1	14	14.0	764	764.0
2013-04-03 10:09:44	2013-04-03 10:09:44	172.10.1.135	10.199.250.2	4371	17804	1	3	3.0	186	186.0
2013-04-02 14:05:04	2013-04-02 14:05:04	172.10.1.135	10.199.250.2	4410	11096	1	38	38.0	2060	2060.0
2013-04-01 15:52:43	2013-04-01 15:52:43	172.10.1.135	10.199.250.2	4454	12396	1	29	29.0	1574	1574.0
2013-04-01 15:35:31	2013-04-01 15:35:31	172.10.1.135	10.199.250.2	4466	11961	1	35	35.0	1898	1898.0
2013-04-04 09:47:24	2013-04-04 09:47:24	172.10.1.135	10.199.250.2	4512	21479	1	44	44.0	2384	2384.0
2013-04-02 11:02:46	2013-04-02 11:02:46	172.10.1.135	10.199.250.2	4589	6465	1	30	30.0	1628	1628.0
2013-04-02 08:07:27	2013-04-02 08:07:27	172.10.1.135	10.199.250.2	4670	2019	1	14	14.0	764	764.0
2013-04-01 09:01:24	2013-04-01 09:01:24	172.10.1.135	10.199.250.2	4856	1959	1	14	14.0	764	764.0
2013-04-02 14:34:48	2013-04-02 14:34:48	172.10.1.136	10.199.250.2	1097	11855	1	46	46.0	2492	2492.0
2013-04-04 10:25:34	2013-04-04 10:25:34	172.10.1.136	10.199.250.2	1357	22452	1	14	14.0	764	764.0
2013-04-04 10:29:43	2013-04-04 10:29:43	172.10.1.136	10.199.250.2	1462	22554	1	14	14.0	764	764.0
2013-04-02 15:17:21	2013-04-02 15:17:21	172.10.1.136	10.199.250.2	1548	12931	1	30	30.0	1628	1628.0
2013-04-01 15:31:21	2013-04-01 15:31:21	172.10.1.136	10.199.250.2	1596	11857	1	33	33.0	1790	1790.0
2013-04-06 09:34:35	2013-04-06 09:34:35	172.10.1.136	10.199.250.2	1607	29822	1	14	14.0	764	764.0
2013-04-01 13:03:57	2013-04-01 13:03:57	172.10.1.136	10.199.250.2	1671	8110	1	14	14.0	764	764.0
2013-04-04 11:13:25	2013-04-04 11:13:25	172.10.1.136	10.199.250.2	1711	23664	1	39	39.0	2370	2370.0
2013-04-03 07:45:57	2013-04-03 07:45:57	172.10.1.136	10.199.250.2	1732	14148	1	46	46.0	2492	2492.0
2013-04-06 09:54:03	2013-04-06 09:54:03	172.10.1.136	10.199.250.2	1740	30316	1	19	19.0	1130	1130.0
2013-04-06 09:19:03	2013-04-06 09:19:03	172.10.1.136	10.199.250.2	1854	29428	1	14	14.0	764	764.0
2013-04-03 09:34:27	2013-04-03 09:34:27	172.10.1.136	10.199.250.2	2241	16909	1	30	30.0	1628	1628.0
2013-04-01 11:45:25	2013-04-01 11:45:25	172.10.1.136	10.199.250.2	2332	6114	1	37	37.0	2006	2006.0
2013-04-06 09:50:14	2013-04-06 09:50:14	172.10.1.136	10.199.250.2	2418	30223	1	14	14.0	764	764.0
2013-04-01 15:26:45	2013-04-01 15:26:45	172.10.1.136	10.199.250.2	2497	11745	1	35	35.0	1898	1898.0
2013-04-06 09:30:24	2013-04-06 09:30:24	172.10.1.136	10.199.250.2	2497	29718	1	30	30.0	1736	1736.0
2013-04-04 09:50:32	2013-04-04 09:50:32	172.10.1.136	10.199.250.2	2762	21557	1	32	32.0	1760	1760.0
2013-04-02 10:36:12	2013-04-02 10:36:12	172.10.1.136	10.199.250.2	2802	5791	1	38	38.0	2060	2060.0
2013-04-01 13:12:09	2013-04-01 13:12:09	172.10.1.136	10.199.250.2	2882	8315	1	52	52.0	2816	2816.0
2013-04-02 13:11:12	2013-04-02 13:11:12	172.10.1.136	10.199.250.2	2960	9731	1	14	14.0	764	764.0
2013-04-02 08:17:42	2013-04-02 08:17:42	172.10.1.136	10.199.250.2	3085	2265	1	14	14.0	764	764.0
2013-04-02 13:15:19	2013-04-02 13:15:19	172.10.1.136	10.199.250.2	3231	9835	1	35	35.0	1898	1898.0
2013-04-04 10:10:13	2013-04-04 10:10:13	172.10.1.136	10.199.250.2	3301	22056	1	30	30.0	1628	1628.0
2013-04-02 09:59:41	2013-04-02 09:59:41	172.10.1.136	10.199.250.2	3561	4861	1	34	34.0	1844	1844.0
2013-04-02 15:21:18	2013-04-02 15:21:18	172.10.1.136	10.199.250.2	3727	13035	1	41	41.0	2222	2222.0
2013-04-02 12:36:32	2013-04-02 12:36:32	172.10.1.136	10.199.250.2	3758	8852	1	14	14.0	764	764.0
2013-04-01 15:22:37	2013-04-01 15:22:37	172.10.1.136	10.199.250.2	3772	11640	1	41	41.0	2222	2222.0
2013-04-02 13:39:27	2013-04-02 13:39:27	172.10.1.136	10.199.250.2	3815	10451	1	51	51.0	2762	2762.0
2013-04-06 11:21:39	2013-04-06 11:21:39	172.10.1.136	10.199.250.2	4041	32515	1	41	41.0	2378	2378.0
2013-04-02 10:43:37	2013-04-02 10:43:37	172.10.1.136	10.199.250.2	4060	5979	1	14	14.0	764	764.0
2013-04-06 10:09:56	2013-04-06 10:09:56	172.10.1.136	10.199.250.2	4114	30720	1	35	35.0	1898	1898.0
2013-04-01 10:44:49	2013-04-01 10:44:49	172.10.1.136	10.199.250.2	4252	4572	1	30	30.0	1628	1628.0
2013-04-06 11:25:14	2013-04-06 11:25:14	172.10.1.136	10.199.250.2	4299	32608	1	45	45.0	2838	2838.0
2013-04-01 12:55:37	2013-04-01 12:55:37	172.10.1.136	10.199.250.2	4322	7901	1	14	14.0	764	764.0
2013-04-02 12:55:29	2013-04-02 12:55:29	172.10.1.136	10.199.250.2	4604	9329	1	34	34.0	1844	1844.0
2013-04-03 10:10:09	2013-04-03 10:10:09	172.10.1.136	10.199.250.2	4772	17810	1	35	35.0	2082	2082.0
2013-04-07 08:55:20	2013-04-07 08:55:20	172.10.1.136	10.199.250.2	4816	35364	1	35	35.0	1898	1898.0
2013-04-04 08:05:52	2013-04-04 08:05:52	172.10.1.136	10.199.250.2	4924	18912	1	56	56.0	3224	3224.0
2013-04-01 15:00:53	2013-04-01 15:00:53	172.10.1.137	10.199.250.2	1303	11084	1	35	35.0	1898	1898.0
2013-04-05 07:30:20	2013-04-05 07:30:20	172.10.1.137	10.199.250.2	1311	24201	1	18	18.0	1016	1016.0
2013-04-01 11:21:44	2013-04-01 11:21:44	172.10.1.137	10.199.250.2	1467	5505	1	14	14.0	764	764.0
2013-04-04 10:55:46	2013-04-04 10:55:46	172.10.1.137	10.199.250.2	1547	23221	1	35	35.0	1898	1898.0
2013-04-01 12:39:16	2013-04-01 12:39:16	172.10.1.137	10.199.250.2	1749	21	1	377	377.0	22856	22856.0
2013-04-03 10:01:56	2013-04-03 10:01:56	172.10.1.137	10.199.250.2	1842	17559	1	38	38.0	2060	2060.0
2013-04-04 08:13:42	2013-04-04 08:13:42	172.10.1.137	10.199.250.2	1844	19117	1	53	53.0	2978	2978.0
2013-04-06 08:56:17	2013-04-06 08:56:17	172.10.1.137	10.199.250.2	1921	28844	1	14	14.0	764	764.0
2013-04-03 07:15:49	2013-04-03 07:15:49	172.10.1.137	10.199.250.2	1972	13394	1	45	45.0	2438	2438.0
2013-04-02 12:26:52	2013-04-02 12:26:52	172.10.1.137	10.199.250.2	2079	8601	1	29	29.0	1574	1574.0
2013-04-01 10:07:24	2013-04-01 10:07:24	172.10.1.137	10.199.250.2	2089	3629	1	35	35.0	1898	1898.0
2013-04-02 08:02:51	2013-04-02 08:02:51	172.10.1.137	10.199.250.2	2139	1908	1	34	34.0	1844	1844.0
2013-04-01 15:20:18	2013-04-01 15:20:18	172.10.1.137	10.199.250.2	2237	11578	1	35	35.0	1898	1898.0
2013-04-06 10:20:06	2013-04-06 10:20:06	172.10.1.137	10.199.250.2	2376	30966	1	3	3.0	186	186.0
2013-04-02 12:00:43	2013-04-02 12:00:43	172.10.1.137	10.199.250.2	2642	7942	1	39	39.0	2114	2114.0
2013-04-06 11:13:59	2013-04-06 11:13:59	172.10.1.137	10.199.250.2	2642	32332	1	49	49.0	2938	2938.0
2013-04-06 10:23:59	2013-04-06 10:23:59	172.10.1.137	10.199.250.2	2665	31070	1	43	43.0	2330	2330.0
2013-04-06 11:27:17	2013-04-06 11:27:17	172.10.1.137	10.199.250.2	2667	32655	1	14	14.0	764	764.0
2013-04-02 11:33:52	2013-04-02 11:33:52	172.10.1.137	10.199.250.2	2733	7254	1	32	32.0	1736	1736.0
2013-04-03 07:55:10	2013-04-03 07:55:10	172.10.1.137	10.199.250.2	2747	14398	1	47	47.0	2546	2546.0
2013-04-02 11:13:26	2013-04-02 11:13:26	172.10.1.137	10.199.250.2	3030	6741	1	29	29.0	1574	1574.0
2013-04-01 14:12:56	2013-04-01 14:12:56	172.10.1.137	10.199.250.2	3128	9868	1	14	14.0	764	764.0
2013-04-01 14:52:22	2013-04-01 14:52:22	172.10.1.137	10.199.250.2	3236	10876	1	51	51.0	2762	2762.0
2013-04-02 10:42:56	2013-04-02 10:42:56	172.10.1.137	10.199.250.2	3250	5960	1	30	30.0	1628	1628.0
2013-04-06 10:32:14	2013-04-06 10:32:14	172.10.1.137	10.199.250.2	3274	31280	1	14	14.0	764	764.0
2013-04-02 12:54:17	2013-04-02 12:54:17	172.10.1.137	10.199.250.2	3383	9298	1	14	14.0	764	764.0
2013-04-02 08:06:30	2013-04-02 08:06:30	172.10.1.137	10.199.250.2	3447	1986	1	29	29.0	1574	1574.0
2013-04-06 10:47:26	2013-04-06 10:47:26	172.10.1.137	10.199.250.2	3917	31660	1	48	48.0	2600	2600.0
2013-04-04 09:51:56	2013-04-04 09:51:56	172.10.1.137	10.199.250.2	4008	21594	1	41	41.0	2222	2222.0
2013-04-01 13:38:15	2013-04-01 13:38:15	172.10.1.137	10.199.250.2	4032	8979	1	46	46.0	2492	2492.0
2013-04-05 08:49:49	2013-04-05 08:49:49	172.10.1.137	10.199.250.2	4161	25878	1	29	29.0	1574	1574.0
2013-04-02 11:29:03	2013-04-02 11:29:03	172.10.1.137	10.199.250.2	4234	7136	1	4	4.0	224	224.0
2013-04-06 09:57:16	2013-04-06 09:57:16	172.10.1.137	10.199.250.2	4267	30395	1	40	40.0	2168	2168.0
2013-04-04 08:05:16	2013-04-04 08:05:16	172.10.1.137	10.199.250.2	4289	18895	1	17	17.0	950	950.0
2013-04-02 11:37:39	2013-04-02 11:37:39	172.10.1.137	10.199.250.2	4301	7354	1	51	51.0	2762	2762.0
2013-04-03 08:30:42	2013-04-03 08:30:42	172.10.1.137	10.199.250.2	4307	15295	1	43	43.0	2330	2330.0
2013-04-02 14:50:30	2013-04-02 14:50:30	172.10.1.137	10.199.250.2	4339	12251	1	46	46.0	2492	2492.0
2013-04-02 09:28:29	2013-04-02 09:28:29	172.10.1.137	10.199.250.2	4475	4075	1	41	41.0	2222	2222.0
2013-04-02 08:10:17	2013-04-02 08:10:17	172.10.1.137	10.199.250.2	4552	2084	1	14	14.0	764	764.0
2013-04-04 08:41:27	2013-04-04 08:41:27	172.10.1.137	10.199.250.2	4951	19820	1	54	54.0	3148	3148.0
2013-04-01 15:13:07	2013-04-01 15:13:07	172.10.1.138	10.199.250.2	1185	11393	1	30	30.0	1628	1628.0
2013-04-04 08:13:09	2013-04-04 08:13:09	172.10.1.138	10.199.250.2	1187	19089	1	66	66.0	4140	4140.0
2013-04-06 09:53:31	2013-04-06 09:53:31	172.10.1.138	10.199.250.2	1285	30298	1	59	59.0	3194	3194.0
2013-04-02 10:35:06	2013-04-02 10:35:06	172.10.1.138	10.199.250.2	1468	5761	1	60	60.0	3248	3248.0
2013-04-03 09:14:43	2013-04-03 09:14:43	172.10.1.138	10.199.250.2	1471	16405	1	30	30.0	1628	1628.0
2013-04-06 07:34:06	2013-04-06 07:34:06	172.10.1.138	10.199.250.2	1630	26749	1	34	34.0	1904	1904.0
2013-04-01 08:58:56	2013-04-01 08:58:56	172.10.1.138	10.199.250.2	1645	1876	1	30	30.0	1628	1628.0
2013-04-04 09:05:30	2013-04-04 09:05:30	172.10.1.138	10.199.250.2	1717	20416	1	36	36.0	1952	1952.0
2013-04-06 07:50:17	2013-04-06 07:50:17	172.10.1.138	10.199.250.2	1878	27170	1	67	67.0	4162	4162.0
2013-04-05 08:20:11	2013-04-05 08:20:11	172.10.1.138	10.199.250.2	1885	25387	1	61	61.0	3890	3890.0
2013-04-01 14:15:39	2013-04-01 14:15:39	172.10.1.138	10.199.250.2	2140	9931	1	35	35.0	1898	1898.0
2013-04-04 09:33:44	2013-04-04 09:33:44	172.10.1.138	10.199.250.2	2221	21136	1	14	14.0	764	764.0
2013-04-04 09:10:14	2013-04-04 09:10:14	172.10.1.138	10.199.250.2	2344	20536	1	43	43.0	2330	2330.0
2013-04-03 07:22:58	2013-04-03 07:22:58	172.10.1.138	10.199.250.2	2383	13576	1	28	28.0	1520	1520.0
2013-04-07 07:45:47	2013-04-07 07:45:47	172.10.1.138	10.199.250.2	2517	33614	1	14	14.0	764	764.0
2013-04-02 12:35:38	2013-04-02 12:35:38	172.10.1.138	10.199.250.2	2527	8824	1	14	14.0	764	764.0
2013-04-01 12:07:18	2013-04-01 12:09:18	172.10.1.138	10.199.250.2	2751	6668	2	13	7.0	710	382.0
2013-04-02 13:33:42	2013-04-02 13:33:42	172.10.1.138	10.199.250.2	2782	10297	1	43	43.0	2330	2330.0
2013-04-01 16:08:57	2013-04-01 16:08:57	172.10.1.138	10.199.250.2	2800	12808	1	34	34.0	1844	1844.0
2013-04-07 07:29:55	2013-04-07 07:29:55	172.10.1.138	10.199.250.2	2811	33257	1	19	19.0	1058	1058.0
2013-04-01 15:58:29	2013-04-01 15:58:29	172.10.1.138	10.199.250.2	2834	12492	1	39	39.0	2114	2114.0
2013-04-05 08:00:24	2013-04-05 08:00:24	172.10.1.138	10.199.250.2	2848	24928	1	42	42.0	2360	2360.0
2013-04-02 08:52:42	2013-04-02 08:52:42	172.10.1.138	10.199.250.2	2970	3164	1	14	14.0	764	764.0
2013-04-04 10:31:32	2013-04-04 10:31:32	172.10.1.138	10.199.250.2	2978	22608	1	14	14.0	764	764.0
2013-04-01 09:23:07	2013-04-01 09:25:07	172.10.1.138	10.199.250.2	2988	2489	2	13	7.0	710	382.0
2013-04-02 09:36:18	2013-04-02 09:36:18	172.10.1.138	10.199.250.2	3163	4264	1	62	62.0	3356	3356.0
2013-04-01 13:52:48	2013-04-01 13:52:48	172.10.1.138	10.199.250.2	3179	9357	1	50	50.0	2708	2708.0
2013-04-01 09:11:16	2013-04-01 09:11:16	172.10.1.138	10.199.250.2	3359	2193	1	35	35.0	1898	1898.0
2013-04-01 13:41:08	2013-04-01 13:41:08	172.10.1.138	10.199.250.2	3581	9054	1	14	14.0	764	764.0
2013-04-02 09:32:18	2013-04-02 09:32:18	172.10.1.138	10.199.250.2	3590	4167	1	14	14.0	764	764.0
2013-04-01 16:25:17	2013-04-01 16:25:17	172.10.1.138	10.199.250.2	3613	13219	1	38	38.0	2060	2060.0
2013-04-05 07:41:29	2013-04-05 07:41:29	172.10.1.138	10.199.250.2	3676	24451	1	35	35.0	2030	2030.0
2013-04-01 15:04:22	2013-04-01 15:04:22	172.10.1.138	10.199.250.2	3718	11170	1	33	33.0	1790	1790.0
2013-04-01 14:47:57	2013-04-01 14:47:57	172.10.1.138	10.199.250.2	3726	10760	1	14	14.0	764	764.0
2013-04-06 11:01:03	2013-04-06 11:03:03	172.10.1.138	10.199.250.2	3857	32007	2	13	7.0	710	382.0
2013-04-02 08:01:20	2013-04-02 08:01:20	172.10.1.138	10.199.250.2	3893	1848	1	14	14.0	764	764.0
2013-04-02 09:00:22	2013-04-02 09:00:22	172.10.1.138	10.199.250.2	3980	3354	1	29	29.0	1574	1574.0
2013-04-02 09:56:05	2013-04-02 09:56:05	172.10.1.138	10.199.250.2	4076	4770	1	30	30.0	1628	1628.0
2013-04-07 09:03:56	2013-04-07 09:03:56	172.10.1.138	10.199.250.2	4165	35581	1	27	27.0	1466	1466.0
2013-04-01 10:30:39	2013-04-01 10:30:39	172.10.1.138	10.199.250.2	4257	4217	1	35	35.0	1898	1898.0
2013-04-06 10:06:00	2013-04-06 10:06:00	172.10.1.138	10.199.250.2	4372	30622	1	45	45.0	2606	2606.0
2013-04-02 14:28:25	2013-04-02 14:28:25	172.10.1.138	10.199.250.2	4453	11686	1	43	43.0	2330	2330.0
2013-04-06 09:22:37	2013-04-06 09:22:37	172.10.1.138	10.199.250.2	4583	29517	1	29	29.0	1574	1574.0
2013-04-02 09:08:28	2013-04-02 09:08:28	172.10.1.138	10.199.250.2	4693	3562	1	45	45.0	2438	2438.0
2013-04-02 08:13:10	2013-04-02 08:13:10	172.10.1.138	10.199.250.2	4725	2147	1	30	30.0	1628	1628.0
2013-04-01 09:50:53	2013-04-01 09:50:53	172.10.1.138	10.199.250.2	4804	3199	1	30	30.0	1628	1628.0
2013-04-06 10:33:46	2013-04-06 10:33:46	172.10.1.138	10.199.250.2	4838	31323	1	33	33.0	1790	1790.0
2013-04-01 15:00:05	2013-04-01 15:00:05	172.10.1.138	10.199.250.2	4873	11068	1	47	47.0	2546	2546.0
2013-04-02 08:10:32	2013-04-02 08:10:32	172.10.1.139	10.199.250.2	1033	2091	1	44	44.0	2384	2384.0
2013-04-02 14:17:59	2013-04-02 14:17:59	172.10.1.139	10.199.250.2	1092	11422	1	42	42.0	2276	2276.0
2013-04-05 08:23:20	2013-04-05 08:23:20	172.10.1.139	10.199.250.2	1267	25473	1	42	42.0	2612	2612.0
2013-04-06 10:11:13	2013-04-06 10:11:13	172.10.1.139	10.199.250.2	1436	30746	1	55	55.0	3254	3254.0
2013-04-03 07:45:48	2013-04-03 07:45:48	172.10.1.139	10.199.250.2	1495	14139	1	52	52.0	2816	2816.0
2013-04-04 08:38:15	2013-04-04 08:38:15	172.10.1.139	10.199.250.2	1542	19738	1	4	4.0	224	224.0
2013-04-03 10:14:55	2013-04-03 10:14:55	172.10.1.139	10.199.250.2	1544	17930	1	30	30.0	1628	1628.0
2013-04-03 09:01:52	2013-04-03 09:01:52	172.10.1.139	10.199.250.2	1650	16084	1	35	35.0	1898	1898.0
2013-04-06 11:02:57	2013-04-06 11:02:57	172.10.1.139	10.199.250.2	1796	32060	1	14	14.0	764	764.0
2013-04-01 10:23:15	2013-04-01 10:23:15	172.10.1.139	10.199.250.2	1847	4028	1	62	62.0	3356	3356.0
2013-04-04 10:52:26	2013-04-04 10:52:26	172.10.1.139	10.199.250.2	1903	23136	1	14	14.0	764	764.0
2013-04-01 16:21:46	2013-04-01 16:21:46	172.10.1.139	10.199.250.2	1911	13132	1	41	41.0	2222	2222.0
2013-04-02 13:46:47	2013-04-02 13:46:47	172.10.1.139	10.199.250.2	2118	10630	1	52	52.0	2816	2816.0
2013-04-01 10:37:43	2013-04-01 10:37:43	172.10.1.139	10.199.250.2	2168	4391	1	14	14.0	764	764.0
2013-04-02 08:14:26	2013-04-02 08:14:26	172.10.1.139	10.199.250.2	2460	2188	1	41	41.0	2222	2222.0
2013-04-06 10:31:25	2013-04-06 10:31:25	172.10.1.139	10.199.250.2	2497	31254	1	42	42.0	2276	2276.0
2013-04-02 09:06:16	2013-04-02 09:06:16	172.10.1.139	10.199.250.2	2541	3511	1	35	35.0	1898	1898.0
2013-04-01 15:20:45	2013-04-01 15:20:45	172.10.1.139	10.199.250.2	2565	11587	1	43	43.0	2330	2330.0
2013-04-06 09:36:03	2013-04-06 09:36:03	172.10.1.139	10.199.250.2	2638	29853	1	30	30.0	1628	1628.0
2013-04-02 10:32:56	2013-04-02 10:32:56	172.10.1.139	10.199.250.2	2724	5713	1	38	38.0	2060	2060.0
2013-04-05 08:55:45	2013-04-05 08:55:45	172.10.1.139	10.199.250.2	2819	25997	1	35	35.0	2126	2126.0
2013-04-04 09:06:48	2013-04-04 09:06:48	172.10.1.139	10.199.250.2	2820	20449	1	29	29.0	1574	1574.0
2013-04-01 14:51:53	2013-04-01 14:51:53	172.10.1.139	10.199.250.2	2920	10860	1	49	49.0	2654	2654.0
2013-04-02 12:41:45	2013-04-02 12:41:45	172.10.1.139	10.199.250.2	2944	8982	1	30	30.0	1628	1628.0
2013-04-02 13:34:03	2013-04-02 13:34:03	172.10.1.139	10.199.250.2	3072	10306	1	51	51.0	2762	2762.0
2013-04-04 09:35:00	2013-04-04 09:35:00	172.10.1.139	10.199.250.2	3301	21162	1	38	38.0	2060	2060.0
2013-04-07 08:41:28	2013-04-07 08:41:28	172.10.1.139	10.199.250.2	3326	35012	1	38	38.0	2168	2168.0
2013-04-01 14:13:10	2013-04-01 14:13:10	172.10.1.139	10.199.250.2	3347	9872	1	43	43.0	2330	2330.0
2013-04-01 14:16:47	2013-04-01 14:16:47	172.10.1.139	10.199.250.2	3368	9968	1	46	46.0	2492	2492.0
2013-04-10 07:44:18	2013-04-10 07:44:18	172.10.1.139	10.199.250.2	3412	47439	1	49	49.0	2926	2926.0
2013-04-01 15:28:35	2013-04-01 15:28:35	172.10.1.139	10.199.250.2	3630	11791	1	58	58.0	3140	3140.0
2013-04-02 14:21:38	2013-04-02 14:21:38	172.10.1.139	10.199.250.2	3649	11517	1	48	48.0	2600	2600.0
2013-04-04 10:24:09	2013-04-04 10:24:09	172.10.1.139	10.199.250.2	3881	22415	1	29	29.0	1574	1574.0
2013-04-02 12:31:02	2013-04-02 12:31:02	172.10.1.139	10.199.250.2	4072	8709	1	34	34.0	1844	1844.0
2013-04-01 16:18:26	2013-04-01 16:18:26	172.10.1.139	10.199.250.2	4073	13043	1	30	30.0	1628	1628.0
2013-04-04 10:16:05	2013-04-04 10:16:05	172.10.1.139	10.199.250.2	4310	22211	1	31	31.0	1706	1706.0
2013-04-02 10:40:34	2013-04-02 10:40:34	172.10.1.139	10.199.250.2	4382	5903	1	14	14.0	764	764.0
2013-04-02 09:33:14	2013-04-02 09:33:14	172.10.1.139	10.199.250.2	4403	4199	1	14	14.0	764	764.0
2013-04-06 07:55:27	2013-04-06 07:55:27	172.10.1.139	10.199.250.2	4431	27316	1	38	38.0	2280	2280.0
2013-04-03 08:34:36	2013-04-03 08:34:36	172.10.1.139	10.199.250.2	4459	15396	1	48	48.0	2600	2600.0
2013-04-06 07:23:33	2013-04-06 07:23:33	172.10.1.139	10.199.250.2	4501	26523	1	23	23.0	1358	1358.0
